epoch,step,train_loss,val_loss
0,10249,nan,
0,10259,nan,
0,10269,nan,
0,10279,nan,
0,10289,nan,
0,10299,nan,
0,10309,nan,
0,10319,nan,
0,10329,nan,
0,10339,nan,
0,10349,nan,
0,10359,nan,
0,10369,nan,
0,10379,nan,
0,10389,nan,
0,10399,nan,
0,10409,nan,
0,10419,nan,
0,10429,nan,
0,10439,nan,
0,10449,nan,
0,10459,nan,
0,10469,nan,
0,10479,nan,
0,10489,nan,
0,10499,nan,
0,10509,nan,
0,10519,nan,
0,10529,nan,
0,10539,nan,
0,10549,nan,
0,10559,nan,
0,10569,nan,
0,10579,nan,
0,10589,nan,
0,10599,nan,
0,10609,nan,
0,10619,nan,
0,10629,nan,
0,10639,nan,
0,10649,nan,
0,10659,nan,
0,10669,nan,
0,10679,nan,
0,10689,nan,
0,10699,nan,
0,10709,nan,
0,10719,nan,
0,10729,nan,
0,10739,nan,
0,10749,nan,
0,10759,nan,
0,10769,nan,
0,10779,nan,
0,10789,nan,
0,10799,nan,
0,10809,nan,
0,10819,nan,
0,10829,nan,
0,10839,nan,
0,10849,nan,
0,10859,nan,
0,10869,nan,
0,10879,nan,
0,10889,nan,
0,10899,nan,
0,10909,nan,
0,10919,nan,
0,10929,nan,
0,10939,nan,
0,10949,nan,
0,10959,nan,
0,10969,nan,
0,10979,nan,
0,10989,nan,
0,10999,nan,
0,11009,nan,
0,11019,nan,
0,11029,nan,
0,11039,nan,
0,11049,nan,
0,11059,nan,
0,11069,nan,
0,11079,nan,
0,11089,nan,
0,11099,nan,
0,11109,nan,
0,11119,nan,
0,11129,nan,
0,11139,nan,
0,11149,nan,
0,11159,nan,
0,11169,nan,
0,11179,nan,
0,11189,nan,
0,11199,nan,
0,11209,nan,
0,11219,nan,
0,11229,nan,
0,11239,nan,
0,11249,nan,
0,11259,nan,
0,11269,nan,
0,11279,nan,
0,11289,nan,
0,11299,nan,
0,11309,nan,
0,11319,nan,
0,11329,nan,
0,11339,nan,
0,11349,nan,
0,11359,nan,
0,11369,nan,
0,11379,nan,
0,11389,nan,
0,11399,nan,
0,11409,nan,
0,11419,nan,
0,11429,nan,
0,11439,nan,
0,11449,nan,
0,11459,nan,
0,11469,nan,
0,11479,nan,
0,11489,nan,
0,11499,nan,
0,11509,nan,
0,11519,nan,
0,11529,nan,
0,11539,nan,
0,11549,nan,
0,11559,nan,
0,11569,nan,
0,11579,nan,
0,11589,nan,
0,11599,nan,
0,11609,nan,
0,11619,nan,
0,11629,nan,
0,11639,nan,
0,11649,nan,
0,11659,nan,
0,11669,nan,
0,11679,nan,
0,11689,nan,
0,11699,nan,
0,11709,nan,
0,11719,nan,
0,11729,nan,
0,11739,nan,
0,11749,nan,
0,11759,nan,
0,11769,nan,
0,11779,nan,
0,11789,nan,
0,11799,nan,
0,11809,nan,
0,11819,nan,
0,11829,nan,
0,11839,nan,
0,11849,nan,
0,11859,nan,
0,11869,nan,
0,11879,nan,
0,11889,nan,
0,11899,nan,
0,11909,nan,
0,11919,nan,
0,11929,nan,
0,11939,nan,
0,11949,nan,
0,11959,nan,
0,11969,nan,
0,11979,nan,
0,11989,nan,
0,11999,nan,
0,12009,nan,
0,12019,nan,
0,12029,nan,
0,12039,nan,
0,12049,nan,
0,12059,nan,
0,12069,nan,
0,12079,nan,
0,12089,nan,
0,12099,nan,
0,12109,nan,
0,12119,nan,
0,12129,nan,
0,12139,nan,
0,12149,nan,
0,12159,nan,
0,12169,nan,
0,12179,nan,
0,12189,nan,
0,12199,nan,
0,12209,nan,
0,12219,nan,
0,12229,nan,
0,12239,nan,
0,12249,nan,
0,12259,nan,
0,12269,nan,
0,12279,nan,
0,12289,nan,
0,12299,nan,
0,12309,nan,
0,12319,nan,
0,12329,nan,
0,12339,nan,
0,12349,nan,
0,12359,nan,
0,12369,nan,
0,12379,nan,
0,12389,nan,
0,12399,nan,
0,12409,nan,
0,12419,nan,
0,12429,nan,
0,12439,nan,
0,12449,nan,
0,12459,nan,
0,12469,nan,
0,12479,nan,
0,12489,nan,
0,12499,nan,
0,12509,nan,
0,12519,nan,
0,12529,nan,
0,12539,nan,
0,12549,nan,
0,12559,nan,
0,12569,nan,
0,12579,nan,
0,12589,nan,
0,12599,nan,
0,12609,nan,
0,12619,nan,
0,12629,nan,
0,12639,nan,
0,12649,nan,
0,12659,nan,
0,12669,nan,
0,12679,nan,
0,12689,nan,
0,12699,nan,
0,12709,nan,
0,12719,nan,
0,12729,nan,
0,12739,nan,
0,12749,nan,
0,12759,nan,
0,12769,nan,
0,12779,nan,
0,12789,nan,
0,12799,nan,
0,12809,nan,
0,12819,nan,
0,12829,nan,
0,12839,nan,
0,12849,nan,
0,12859,nan,
0,12869,nan,
0,12879,nan,
0,12889,nan,
0,12899,nan,
0,12909,nan,
0,12919,nan,
0,12929,nan,
0,12939,nan,
0,12949,nan,
0,12959,nan,
0,12969,nan,
0,12979,nan,
0,12989,nan,
0,12999,nan,
0,13009,nan,
0,13019,nan,
0,13029,nan,
0,13039,nan,
0,13049,nan,
0,13059,nan,
0,13069,nan,
0,13079,nan,
0,13089,nan,
0,13099,nan,
0,13109,nan,
0,13119,nan,
0,13129,nan,
0,13139,nan,
0,13149,nan,
0,13159,nan,
0,13169,nan,
0,13179,nan,
0,13189,nan,
0,13199,nan,
0,13209,nan,
0,13219,nan,
0,13229,nan,
0,13239,nan,
0,13249,nan,
0,13259,nan,
0,13269,nan,
0,13279,nan,
0,13289,nan,
0,13299,nan,
0,13309,nan,
0,13319,nan,
0,13329,nan,
0,13339,nan,
0,13349,nan,
0,13359,nan,
0,13369,nan,
0,13379,nan,
0,13389,nan,
0,13399,nan,
0,13409,nan,
0,13419,nan,
0,13429,nan,
0,13439,nan,
0,13449,nan,
0,13459,nan,
0,13469,nan,
0,13479,nan,
0,13489,nan,
0,13499,nan,
0,13509,nan,
0,13519,nan,
0,13529,nan,
0,13539,nan,
0,13549,nan,
0,13559,nan,
0,13569,nan,
0,13579,nan,
0,13589,nan,
0,13599,nan,
0,13609,nan,
0,13619,nan,
0,13629,nan,
0,13639,nan,
0,13649,nan,
0,13659,nan,
0,13669,nan,
0,13679,nan,
0,13689,nan,
0,13699,nan,
0,13709,nan,
0,13719,nan,
0,13729,nan,
0,13739,nan,
0,13749,nan,
0,13759,nan,
0,13769,nan,
0,13779,nan,
0,13789,nan,
0,13799,nan,
0,13809,nan,
0,13819,nan,
0,13829,nan,
0,13839,nan,
0,13849,nan,
0,13859,nan,
0,13869,nan,
0,13879,nan,
0,13889,nan,
0,13899,nan,
0,13909,nan,
0,13919,nan,
0,13929,nan,
0,13939,nan,
0,13949,nan,
0,13959,nan,
0,13969,nan,
0,13979,nan,
0,13989,nan,
0,13999,nan,
0,14009,nan,
0,14019,nan,
0,14029,nan,
0,14039,nan,
0,14049,nan,
0,14059,nan,
0,14069,nan,
0,14079,nan,
0,14089,nan,
0,14099,nan,
0,14109,nan,
0,14119,nan,
0,14129,nan,
0,14139,nan,
0,14149,nan,
0,14159,nan,
0,14169,nan,
0,14179,nan,
0,14189,nan,
0,14199,nan,
0,14209,nan,
0,14219,nan,
0,14229,nan,
0,14239,nan,
0,14249,nan,
0,14259,nan,
0,14269,nan,
0,14279,nan,
0,14289,nan,
0,14299,nan,
0,14309,nan,
0,14319,nan,
0,14329,nan,
0,14339,nan,
0,14349,nan,
0,14359,nan,
0,14369,nan,
0,14379,nan,
0,14389,nan,
0,14399,nan,
0,14409,nan,
0,14419,nan,
0,14429,nan,
0,14439,nan,
0,14449,nan,
0,14459,nan,
0,14469,nan,
0,14479,nan,
0,14489,nan,
0,14499,nan,
0,14509,nan,
0,14519,nan,
0,14529,nan,
0,14539,nan,
0,14549,nan,
0,14559,nan,
0,14569,nan,
0,14579,nan,
0,14589,nan,
0,14599,nan,
0,14609,nan,
0,14619,nan,
0,14629,nan,
0,14639,nan,
0,14649,nan,
0,14659,nan,
0,14669,nan,
0,14679,nan,
0,14689,nan,
0,14699,nan,
0,14709,nan,
0,14719,nan,
0,14729,nan,
0,14739,nan,
0,14749,nan,
0,14759,nan,
0,14769,nan,
0,14779,nan,
0,14789,nan,
0,14799,nan,
0,14809,nan,
0,14819,nan,
0,14829,nan,
0,14839,nan,
0,14849,nan,
0,14859,nan,
0,14869,nan,
0,14879,nan,
0,14889,nan,
0,14899,nan,
0,14909,nan,
0,14919,nan,
0,14929,nan,
0,14939,nan,
0,14949,nan,
0,14959,nan,
0,14969,nan,
0,14979,nan,
0,14989,nan,
0,14999,nan,
0,15009,nan,
0,15019,nan,
0,15029,nan,
0,15039,nan,
0,15049,nan,
0,15059,nan,
0,15069,nan,
0,15079,nan,
0,15089,nan,
0,15099,nan,
0,15109,nan,
0,15119,nan,
0,15129,nan,
0,15139,nan,
0,15149,nan,
0,15159,nan,
0,15169,nan,
0,15179,nan,
0,15189,nan,
0,15199,nan,
0,15209,nan,
0,15219,nan,
0,15229,nan,
0,15239,nan,
0,15249,nan,
0,15259,nan,
0,15269,nan,
0,15279,nan,
0,15289,nan,
0,15299,nan,
0,15309,nan,
0,15319,nan,
0,15329,nan,
0,15339,nan,
0,15349,nan,
0,15359,nan,
0,15369,nan,
0,15379,nan,
0,15389,nan,
0,15399,nan,
0,15409,nan,
0,15419,nan,
0,15429,nan,
0,15439,nan,
0,15449,nan,
0,15459,nan,
0,15469,nan,
0,15479,nan,
0,15489,nan,
0,15499,nan,
0,15509,nan,
0,15519,nan,
0,15529,nan,
0,15539,nan,
0,15549,nan,
0,15559,nan,
0,15569,nan,
0,15579,nan,
0,15589,nan,
0,15599,nan,
0,15609,nan,
0,15619,nan,
0,15629,nan,
